19	2.3448275862	2.75	6	2	4	1	3.25
19	3.3793103448	2.85	8	2.1538461538	4	0	3.25
19	3.6896551724	3	54	3.1153846154	3.0833333333	0	3.0833333333
19	1.6206896552	2.8	41	2.3076923077	3.75	1	2.5833333333
19	2.2068965517	2.3	4	2.1538461538	3.6666666667	1	3.4166666667
19	2.8620689655	2.4	5	2	4	1	2.5
19	3.1724137931	2.15	6	1.7307692308	4.6666666667	0	2.75
19	3.275862069	2.55	12	2.7692307692	3.4166666667	1	4.3333333333
19	2.3793103448	2.9	6	2.3076923077	3.25	1	4
19	2.5862068966	2.2	3	2.1538461538	3.5833333333	1	3.4166666667
19	2.4482758621	2.75	32	2.3846153846	3.25	0	3.1666666667
19	2.8275862069	2.5	4	2	3.9166666667	1	3.9166666667
19	2.1379310345	2.75	23	3.1153846154	2.8333333333	1	2.75
19	2.9310344828	2.65	8	2.4615384615	2.5	1	3.5833333333
19	2.4482758621	3.4	36	2.5384615385	3.6666666667	1	2.5
19	2.5862068966	2.5	23	2.3846153846	3.3333333333	1	3.75
19	3.2068965517	1.9	20	3	4.4166666667	1	3
19	3.5172413793	2.95	20	2.6538461538	2.1666666667	1	3.5833333333
19	2.1379310345	1.9	0	2.2307692308	3.75	1	3.0833333333
19	1.6551724138	1.55	0	1.8461538462	3.75	1	2.75
19	2.3103448276	2.5	5	1.6538461538	4.6666666667	1	3.5833333333
19	3	3	17	3.0769230769	3.25	1	3.1666666667
19	3.275862069	2.85	40	3.0384615385	2.75	0	1.6666666667
19	2.4137931034	2.35	4	1.9615384615	3.5	1	3.4166666667
19	2.724137931	2.9	96	2.8076923077	2	1	3.5833333333
19	2.0344827586	2.15	5	2.0769230769	3.3333333333	1	3.5833333333
19	2.5862068966	2.1	14	1.8846153846	4.5	1	3.4166666667
19	2.7586206897	2.9	18	2.3076923077	4.25	1	3.5833333333
19	2.4482758621	2.3	0	1.8461538462	4.3333333333	1	3.1666666667
19	3	2.55	3	2.0384615385	3.8333333333	1	3.4166666667
19	2.5862068966	2.7	10	2.3846153846	3	1	3.9166666667
19	3.7931034483	2.5	44	3.0769230769	2.9166666667	1	2.75
19	2.1724137931	2.75	7	2.3846153846	3.3333333333	1	3.75
19	2.4482758621	2.75	55	2.2692307692	4.25	1	3.5
19	3.2068965517	2.85	1	2.1923076923	3.6666666667	1	4.25
19	1.5172413793	2.35	7	2	4.1666666667	1	4.1666666667
19	2.4482758621	2.95	28	2.6923076923	3.0833333333	1	3.6666666667
19	3.2068965517	2.15	0	1.8846153846	3.75	1	3.75
19	2.3793103448	2.5	8	1.8846153846	3.5833333333	1	3.1666666667
19	2.6206896552	2.25	22	2.6923076923	2.9166666667	1	3
19	2.8965517241	2.55	12	2.0384615385	4.25	0	2.75
19	2.3103448276	2.15	4	2.2692307692	3.75	1	3.25
19	2.1379310345	2.6	29	1.9615384615	3.5833333333	0	2.8333333333
19	3.0344827586	2.7	7	1.8846153846	4.4166666667	1	3.4166666667
19	3	2.4	2	2.3076923077	3.4166666667	1	3.4166666667
19	2.5172413793	2.5	0	2.7692307692	2.4166666667	1	2.9166666667
20	3	3.1	23	2.6538461538	3.5833333333	1	2.4166666667
20	2.6551724138	2.4	3	2.4230769231	3.1666666667	0	2.1666666667
20	1.4827586207	1.95	0	1.9615384615	3.75	1	3.75
20	1.6206896552	2.75	20	1.8461538462	4.75	1	3.25
20	3.0689655172	2.2	22	2.3076923077	3.0833333333	1	3.5
20	2.6551724138	2.6	4	2.2692307692	3.6666666667	1	3.9166666667
20	2.4827586207	2.45	12	2.2307692308	3.75	1	2.75
20	2.6551724138	3.1	18	3.0384615385	4.1666666667	1	3.6666666667
20	2	2.45	28	2.1153846154	3.75	1	3.25
20	1.8620689655	2.65	24	2.1153846154	3.1666666667	1	3.8333333333
20	2.0344827586	2	13	1.6538461538	4.1666666667	1	2.9166666667
20	2.0689655172	2.95	0	2	4.75	0	4.0833333333
20	3.6206896552	2.85	18	2.2692307692	3.0833333333	1	4
21	1.3448275862	2.45	2	1.7307692308	4.3333333333	1	3.4166666667
21	1.724137931	2.1	8	1.7692307692	4.5833333333	1	2.75
21	2.7586206897	2.2	8	2.0769230769	3.9166666667	1	3.0833333333
21	2.7931034483	2.95	30	2.5	3.3333333333	1	3.4166666667
21	2.8620689655	2.15	28	2.1153846154	3.9166666667	1	2.8333333333
21	2.7931034483	2.45	14	1.9230769231	4.4166666667	1	3.8333333333
21	2.4482758621	2.1	5	1.5384615385	3.8333333333	1	3.75
21	2.9655172414	2.55	36	2.7307692308	3.5833333333	1	3
21	3.5862068966	2.25	25	2.5	3.0833333333	1	2.9166666667
21	2.4827586207	1.45	27	1.9615384615	4.5833333333	1	2.25
21	2.6206896552	2.75	3	2.0769230769	4.0833333333	1	3.8333333333
21	3	2.65	7	2.1153846154	4.6666666667	1	3.25
21	3.4482758621	2.5	16	2.4615384615	2.6666666667	1	3.6666666667
21	2.5172413793	2.7	28	2.1538461538	3.25	1	3.9166666667
21	2.2068965517	2.95	18	2.6538461538	3.1666666667	0	3.0833333333
21	1.9310344828	2.05	13	2.0769230769	4.3333333333	1	2.9166666667
21	2.6551724138	2.45	33	2.3076923077	3	1	2.5
21	3.1379310345	2.9	56	2.5769230769	3.25	1	4.0833333333
22	3.1724137931	2.2	9	1.6153846154	4.1666666667	1	3.5833333333
22	2.8275862069	2.75	1	2.4230769231	2.8333333333	1	2.9166666667
22	2.6551724138	2.85	32	1.9230769231	4.4166666667	0	3.5
22	2.5172413793	2.45	3	1.9615384615	3.1666666667	1	3.3333333333
22	2.8965517241	2.25	10	2.3461538462	2.75	1	4.1666666667
22	2.724137931	3.1	18	2.0769230769	3.75	1	3.75
22	2.2413793103	2	1	2	4	1	3.1666666667
22	1.6896551724	2.55	3	1.6923076923	4.0833333333	1	4.25
22	2.0689655172	3.1	16	2.8461538462	2.8333333333	1	4
22	1.6551724138	3.3	19	2.1538461538	3.75	1	3.6666666667
22	2.3448275862	2.1	6	2.0384615385	2.6666666667	1	3.6666666667
22	2.3103448276	2.55	41	2.5384615385	3.5	1	2.75
22	2.5517241379	2.35	16	2.6538461538	3.75	1	2.9166666667
23	2.0689655172	2.25	8	2.2692307692	3.25	1	2.9166666667
23	2.3103448276	2.75	34	2	4.5833333333	1	3.4166666667
23	2.0689655172	2.55	30	2.5769230769	3	1	2.9166666667
24	2.2413793103	2.95	10	1.8076923077	3.5833333333	1	3.75
24	2.4482758621	2.35	29	2.2692307692	3.5833333333	0	3.5833333333
24	2.1724137931	1.9	5	2	3.6666666667	1	2.6666666667
24	2.6206896552	2.9	18	1.9615384615	3.5	1	3.5
24	2.2413793103	2.95	2	1.7692307692	4.25	1	3.75
25	3.275862069	2.1	0	2	4.25	1	3.5833333333
26	2.4137931034	2.6	14	2.2692307692	3.25	1	3.6666666667
27	2.5172413793	2.95	17	2.5384615385	3.5	0	3.75
27	2.275862069	2.15	11	2.0769230769	4	0	3.8333333333
29	3.0344827586	2.55	8	2.5384615385	3.6666666667	1	3.8333333333
29	2.9310344828	2.2	4	2.5384615385	3.6666666667	1	3.5833333333
29	2.3103448276	2.05	1	2.3461538462	3.5833333333	1	3.6666666667
29	2.1379310345	2.7	1	1.7307692308	4.25	0	4.0833333333
30	2.275862069	3	10	2.0384615385	2.9166666667	0	3.75
31	2.0344827586	1.9	0	1.6538461538	4.9166666667	1	2.9166666667
31	2.8965517241	2.3	0	2.6923076923	3.4166666667	1	3
33	2.1379310345	2.4	10	2.2307692308	3.5833333333	1	3
33	1.8275862069	2.1	6	2.0384615385	3.8333333333	1	3.5
36	2.2068965517	2.3	1	1.8076923077	4.3333333333	1	3.9166666667
37	1.6206896552	2.7	0	1.8461538462	4.5	0	4.25
38	1.6896551724	2.2	1	2.0384615385	4.5	1	3.4166666667
40	2.7931034483	2.1	12	2.3076923077	2.5	1	3.75
45	1.6206896552	2.45	6	2.1923076923	4.25	1	4.1666666667
47	1.4137931034	2.3	7	2.1538461538	4.1666666667	1	3.6666666667
50	2.3793103448	2.55	0	1.8461538462	3.75	0	4
50	2.6206896552	2.75	0	2.3846153846	4.25	1	3.75
19	4.0344827586	2.95	40	2.4230769231	2.8333333333	1	2.5833333333
19	2.9655172414	2.85	56	1.9615384615	3.75	1	3.6666666667
19	3.1379310345	2.65	31	2.1153846154	3.25	1	3.25
25	2.4827586207	3.4	30	2.4615384615	3.3333333333	0	3.75
19	3.2413793103	2.95	46	2.3076923077	3.6666666667	0	3.75
23	2.1724137931	2.35	25	2.6538461538	3.5833333333	1	3.3333333333
19	3.6551724138	3.7	40	2.7307692308	2.1666666667	1	4.1666666667
21	3.275862069	3.65	36	2.6538461538	2.3333333333	0	4.1666666667
22	3.6896551724	2.55	50	2.5384615385	1.8333333333	1	3.5833333333
18	2.724137931	2.9	28	2.3461538462	3.5	1	3.25
19	2.6551724138	3.25	22	2.2692307692	3.9166666667	1	4.0833333333
37	2.8275862069	2.5	24	2.1153846154	2.8333333333	0	4.25
